rit,minuten,halte
S2 Louvain -- Braine-Le-Comte,9,Schaarbeek,2023-01-04(13:55:01)
S3 Termonde -- Zottegem,51,Zellik,2023-01-04(16:55:01)
S3 Termonde -- Zottegem,56,Bockstael,2023-01-04(17:00:01)
S3 Termonde -- Zottegem,57,Bockstael,2023-01-04(17:05:01)
S3 Termonde -- Zottegem,56,Brussel-Noord,2023-01-04(17:10:01)
S3 Termonde -- Zottegem,59,Brussel-Centraal,2023-01-04(17:15:01)
S3 Termonde -- Zottegem,58,Brussel-Zuid,2023-01-04(17:20:01)
,29,Faux,2023-01-04(20:05:02)
,29,Faux,2023-01-04(20:10:01)
IC Genk -- Blankenberge,11,Landen,2023-01-25(13:05:01)
IC Genk -- Blankenberge,11,Sint-Truiden,2023-01-25(13:10:01)
IC Luxembourg (l) -- Bruxelles-Midi,15,Ottignies,2023-01-25(13:15:02)
,16,Kortrijk,2023-01-25(13:20:01)
,48,Kortrijk,2023-01-25(14:00:01)
IC Anvers-Central -- Poperinge,34,Menen,2023-01-25(15:15:01)
,15,Namen,2023-01-25(15:20:01)
IC Anvers-Central -- Poperinge,34,Kortrijk,2023-01-25(15:25:02)
IC Anvers-Central -- Poperinge,34,Kortrijk,2023-01-25(15:30:02)
S53 Gand-Saint-Pierre -- Lokeren,20,Beervelde,2023-01-25(15:38:10)
S53 Gand-Saint-Pierre -- Lokeren,20,Beervelde,2023-01-25(15:40:02)
,35,Ans,2023-01-25(16:20:01)
L Liers -- Marloie,39,Luik-Guillemins,2023-01-25(16:25:14)
,31,Flemalle-Haute,2023-01-25(17:05:01)
S1 Nivelles -- Anvers-Central,26,Holleken,2023-01-25(17:10:02)
S1 Nivelles -- Anvers-Central,27,Waterloo,2023-01-25(17:15:01)
,27,Bierset-Awans,2023-01-25(17:20:01)
,27,Hoei,2023-01-25(17:25:01)
,27,Hoei,2023-01-25(17:30:01)
,33,Statte,2023-01-25(17:35:01)
P Grammont -- Denderleeuw,33,Geraardsbergen,2023-01-25(17:40:01)
P Grammont -- Denderleeuw,38,Geraardsbergen,2023-01-25(17:45:01)
P Grammont -- Denderleeuw,43,Geraardsbergen,2023-01-25(17:50:01)
P Grammont -- Denderleeuw,47,Geraardsbergen,2023-01-25(17:55:01)
P Grammont -- Denderleeuw,51,Geraardsbergen,2023-01-25(18:00:01)
,49,Eichem,2023-01-25(18:05:01)
,49,Eichem,2023-01-25(18:10:01)
,56,Schendelbeke,2023-01-25(18:15:01)
,57,Geraardsbergen,2023-01-25(18:20:01)
,57,Geraardsbergen,2023-01-25(18:25:01)
S1 Nivelles -- Anvers-Central,30,Vorst-Oost,2023-01-25(18:30:02)
S1 Nivelles -- Anvers-Central,31,Brussel-Zuid,2023-01-25(18:35:01)
,57,Geraardsbergen,2023-01-25(18:40:01)
,67,Viane-Moerbeke,2023-01-25(18:45:01)
S1 Nivelles -- Anvers-Central,30,Schaarbeek,2023-01-25(18:50:01)
IC Eupen -- Ostende,30,Leuven,2023-01-25(18:55:01)
S1 Nivelles -- Anvers-Central,31,Vilvoorde,2023-01-25(19:00:01)
S1 Nivelles -- Anvers-Central,31,Vilvoorde,2023-01-25(19:05:01)
,31,Herne,2023-01-25(19:10:01)
,32,Puurs,2023-01-25(19:15:01)
,38,Puurs,2023-01-25(19:20:01)
,38,Puurs,2023-01-25(19:25:01)
IC Eupen -- Ostende,30,Leuven,2023-01-25(19:30:01)
IC Eupen -- Ostende,30,Leuven,2023-01-25(19:35:01)
IC Eupen -- Ostende,38,Luik-Guillemins,2023-01-25(19:40:01)
IC Eupen -- Ostende,39,Luik-Guillemins,2023-01-25(19:45:01)
IC Eupen -- Ostende,39,Luik-Guillemins,2023-01-25(19:50:01)
IC Eupen -- Ostende,39,Luik-Guillemins,2023-01-25(19:55:01)
IC Louvain -- Courtrai,18,Deinze,2023-01-25(20:00:01)
IC Louvain -- Courtrai,18,Deinze,2023-01-25(20:05:01)
IC Louvain -- Courtrai,18,Gent-Sint-Pieters,2023-01-25(20:10:01)
,22,Geel,2023-01-25(20:15:01)
,27,Geel,2023-01-25(20:20:01)
,32,Geel,2023-01-25(20:25:01)
,34,Geel,2023-01-25(20:30:01)
,34,Geel,2023-01-25(20:35:01)
,34,Geel,2023-01-25(20:40:01)
,34,Geel,2023-01-25(20:45:01)
,29,Zolder,2023-01-25(20:50:01)
,29,Zolder,2023-01-25(20:55:01)
,29,Zolder,2023-01-25(21:00:01)
,29,Zolder,2023-01-25(21:10:01)
,29,Zolder,2023-01-25(21:15:01)
,52,Beringen,2023-01-25(21:20:01)
,52,Beringen,2023-01-25(21:25:01)
,52,Beringen,2023-01-25(21:30:01)
,29,Zolder,2023-01-25(21:35:01)
,29,Zolder,2023-01-25(21:40:01)
S33 Anvers-Central -- Mol,34,Olen,2023-01-25(21:45:01)
S33 Anvers-Central -- Mol,33,Geel,2023-01-25(21:50:01)
,29,Zolder,2023-01-25(21:55:01)
,29,Zolder,2023-01-25(22:00:01)
,29,Zolder,2023-01-25(22:05:01)
,29,Zolder,2023-01-25(22:10:01)
,29,Zolder,2023-01-25(22:15:01)
IC Anvers-Central -- Hamont,26,Mol,2023-01-25(22:20:01)
IC Anvers-Central -- Hamont,26,Mol,2023-01-25(22:25:01)
IC Anvers-Central -- Hamont,24,Geel,2023-01-25(22:30:01)
IC Anvers-Central -- Hamont,24,Geel,2023-01-25(22:35:01)
IC Anvers-Central -- Turnhout,26,Bouwel,2023-01-25(22:40:01)
IC Anvers-Central -- Turnhout,28,Wolfstee,2023-01-25(22:45:01)
IC Anvers-Central -- Turnhout,29,Herentals,2023-01-25(22:50:01)
S34 Anvers-Central -- Lokeren,20,Melsele,2023-01-25(22:55:01)
S34 Anvers-Central -- Lokeren,20,Melsele,2023-01-25(23:00:01)
,23,Luttre,2023-01-25(23:05:01)
,23,Luttre,2023-01-25(23:10:01)
IC Bruxelles-Midi -- Ciney,38,Brussel-Centraal,2023-01-25(23:15:01)
IC Bruxelles-Midi -- Ciney,37,Brussel-Noord,2023-01-25(23:20:01)
IC Bruxelles-Midi -- Ciney,48,Brussel-Centraal,2023-01-25(23:25:01)
IC Bruxelles-Midi -- Ciney,48,Brussel-Centraal,2023-01-25(23:30:01)
IC Bruxelles-Midi -- Ciney,48,Brussel-Noord,2023-01-25(23:35:01)
IC Bruxelles-Midi -- Ciney,48,Brussel-Schuman,2023-01-25(23:40:01)
IC Bruxelles-Midi -- Ciney,48,Brussel-Luxemburg,2023-01-25(23:45:01)
IC Bruxelles-Midi -- Ciney,48,Brussel-Luxemburg,2023-01-25(23:50:01)
IC Bruxelles-Midi -- Ciney,48,Brussel-Luxemburg,2023-01-25(23:55:01)
IC Bruxelles-Midi -- Ciney,48,Brussel-Luxemburg,2023-01-26(00:00:01)
,12,Lier,2023-01-26(15:40:01)
,12,Lier,2023-01-26(15:45:01)
IC Bruxelles-Midi -- Arlon,13,Brussel-Centraal,2023-01-26(15:50:01)
IC Bruxelles-Midi -- Arlon,13,Brussel-Noord,2023-01-26(15:55:01)
IC Bruxelles-Midi -- Arlon,13,Brussel-Noord,2023-01-26(16:00:01)
IC Bruxelles-Midi -- Arlon,12,Brussel-Luxemburg,2023-01-26(16:05:01)
,10,Merelbeke,2023-01-26(16:10:01)
,24,Leuven,2023-09-19(12:25:02)
,24,Andenne,2023-09-19(12:30:01)
,29,Brussel-Centraal,2023-09-19(12:35:08)
,29,Brussel-Noord,2023-09-19(12:45:01)
,29,Brussel-Noord,2023-09-19(12:50:01)
IC Welkenraedt -- Courtrai,21,Brussel-Zuid,2023-09-19(15:05:02)
IC Welkenraedt -- Courtrai,21,Brussel-Zuid,2023-09-19(15:10:01)
IC Welkenraedt -- Courtrai,21,Brussel-Zuid,2023-09-19(15:15:01)
IC Welkenraedt -- Courtrai,21,Brussel-Zuid,2023-09-19(15:20:01)
,16,Bertrix,2023-09-19(15:25:01)
